index,Order ID,Date,Status,Fulfilment,Category,Size,ASIN,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code
27934,408-8327628-9317946,04-14-22,Shipped - Returned to Seller,Merchant,kurta,XL,B099F9QW3K,Shipped,1,1432,Barabanki,UTTAR PRADESH,225001
27935,408-7006282-6714752,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,M,B08B3Z2YY3,Shipped,1,376,MEERUT,UTTAR PRADESH,250001
27936,403-9491266-2961103,04-14-22,Shipped,Amazon,Set,XS,B07Q2MZ22Y,Shipped,1,487,BENGALURU,KARNATAKA,560067
27937,405-8157272-2911549,04-14-22,Shipped,Amazon,kurta,3XL,B07R3KNV9X,Shipped,1,759,CUTTACK,ODISHA,754208
27938,171-3225538-8971500,04-14-22,Cancelled,Amazon,Set,L,B09QJ4HWCC,Cancelled,0,612,GURUGRAM,HARYANA,122002
27939,405-9234634-1264332,04-14-22,Shipped,Amazon,Top,3XL,B09G6K2HFG,Shipped,1,376,BENGALURU,KARNATAKA,560048
27940,405-4774894-5642762,04-14-22,Shipped,Amazon,Set,3XL,B08WJ68DFN,Shipped,1,0,GHAZIABAD,UTTAR PRADESH,201016
27941,405-4888960-9206702,04-14-22,Shipped,Amazon,Set,L,B07Q2P453R,Shipped,1,385,OTTAPPALAM,KERALA,679521
27942,402-2942557-9860335,04-14-22,Shipped,Amazon,kurta,XL,B08YZ1RHHJ,Shipped,1,799,NEW DELHI,DELHI,110059
27943,404-0195077-0059504,04-14-22,Shipped,Amazon,kurta,L,B07GRSCXCP,Shipped,1,612,GUNTUR,ANDHRA PRADESH,522002
27944,403-4297450-1961153,04-14-22,Shipped,Amazon,Set,3XL,B099NSBYRS,Shipped,1,499,MUZAFFARNAGAR,UTTAR PRADESH,251001
27945,171-0508501-5994742,04-14-22,Shipped,Amazon,kurta,L,B07H7FBV3Z,Shipped,1,357,AKHNOOR,JAMMU & KASHMIR,181201
27946,403-2239271-0270735,04-14-22,Shipped,Amazon,Set,XL,B08XQBF1G4,Shipped,1,560,BENGALURU,KARNATAKA,560037
27947,405-4460909-2486719,04-14-22,Cancelled,Merchant,Set,S,B09CT6L67S,Null,0,518,NEW DELHI,DELHI,110001
27948,404-6480316-7743530,04-14-22,Cancelled,Amazon,kurta,M,B07GRSF1FC,Cancelled,0,788,GUNTUR,ANDHRA PRADESH,522002
27949,403-7660786-6043551,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B09QJ5BYM8,Shipped,1,846,MOHALI,PUNJAB,140301
27950,408-2320891-4534744,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B08YZ2ZXT7,Shipped,1,0,CHHOTAUDEPUR,Gujarat,391155
27951,405-8353161-4856346,04-14-22,Shipped,Amazon,Top,XL,B08N4RDVZP,Shipped,1,1126,Chennai,TAMIL NADU,600100
27952,171-1855114-6013134,04-14-22,Shipped,Amazon,Set,M,B08XNJG8B1,Shipped,1,0,GORAKHPUR,UTTAR PRADESH,273001
27953,403-5844144-0321108,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B0983GWPF1,Shipped,1,487,MANGALURU,KARNATAKA,575001
27954,408-2233205-0678713,04-14-22,Shipped,Amazon,kurta,XXL,B082W8RWN1,Shipped,1,1112,PIMPRI CHINCHWAD,MAHARASHTRA,411027
27955,406-3280024-5408323,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B07HYS3P54,Shipped,1,551,SONAPUR,ODISHA,767017
27956,405-9871193-8444310,04-14-22,Cancelled,Amazon,Set,M,B0822VVHCN,Unshipped,1,376,BENGALURU,KARNATAKA,560024
27957,402-1682041-1416331,04-14-22,Shipped,Amazon,Set,XL,B09B58186F,Shipped,1,376,WARANGAL,TELANGANA,506348
27958,403-9520993-3768342,04-14-22,Cancelled,Amazon,kurta,XS,B081WX6MFJ,Unshipped,1,788,DUMKA,JHARKHAND,814145
27959,402-2128611-4599508,04-14-22,Shipped,Amazon,kurta,XS,B07SHBLS7R,Shipped,1,725,AYOTHIAPATTINAM,TAMIL NADU,636103
27960,171-1826560-4017159,04-14-22,Shipped,Amazon,kurta,XL,B09TZVXQ1J,Shipped,1,471,THANE,MAHARASHTRA,421201
27961,403-3490448-1661117,04-14-22,Shipped - Delivered to Buyer,Merchant,Western Dress,L,B098315N2Z,Shipped,1,599,NAVI MUMBAI,MAHARASHTRA,410206
27962,403-6342198-5489938,04-14-22,Shipped,Amazon,Set,XXL,B09NQ3MPRM,Shipped,1,590,JODHPUR,RAJASTHAN,342008
27963,403-2864385-2839541,04-14-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XXL,B08B3GTC12,Shipped,1,744,JODHPUR,RAJASTHAN,342008
27964,406-6554313-9123560,04-14-22,Cancelled,Merchant,kurta,S,B081WX4G4Q,Null,0,597,LUCKNOW,UTTAR PRADESH,226016
27965,171-3759651-3341134,04-14-22,Shipped,Amazon,kurta,XXL,B08TRHQDFP,Shipped,1,899,"Gurgaon,Delhi",HARYANA,122016
27966,408-7852039-9698769,04-14-22,Shipped,Amazon,Set,L,B08CMG9FVB,Shipped,1,0,THANE,MAHARASHTRA,401107
27967,406-8584682-9941134,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,S,B081WX4G4Q,Shipped,1,399,ONGOLE,ANDHRA PRADESH,523001
27968,407-7227378-0301157,04-14-22,Shipped,Amazon,kurta,3XL,B07FTHTK92,Shipped,1,1099,KOLHAPUR,MAHARASHTRA,416010
27969,403-8352023-6302717,04-14-22,Shipped,Amazon,Set,M,B08XQ8R6GW,Shipped,1,399,BENGALURU,KARNATAKA,560091
27970,402-0828783-9840339,04-14-22,Cancelled,Amazon,Set,XS,B09B57QMC1,Cancelled,0,311,WARANGAL,TELANGANA,506348
27971,402-8520416-3925950,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B09B2F5N2H,Shipped,1,788,MUMBAI,MAHARASHTRA,400072
27972,402-8520416-3925950,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B09HMTKV2L,Shipped,1,0,MUMBAI,MAHARASHTRA,400072
27973,402-6252809-7045144,04-14-22,Cancelled,Merchant,kurta,S,B081X18FL6,Null,0,458,VADODARA,Gujarat,390012
27974,405-9445446-8787527,04-14-22,Cancelled,Amazon,Western Dress,XS,B09SDY9SQ6,Unshipped,1,399,Ahmedabad,Gujarat,380009
27975,406-7300258-6562741,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B09SDZ4FH9,Shipped,1,285,BULANDSHAHR,UTTAR PRADESH,203155
27976,406-2990027-4076333,04-14-22,Shipped,Amazon,Western Dress,XL,B0982Z1994,Shipped,1,725,NEW DELHI,DELHI,110032
27977,406-2990027-4076333,04-14-22,Shipped,Amazon,Western Dress,XL,B099NQJZPQ,Shipped,1,725,NEW DELHI,DELHI,110032
27978,406-0739550-5468322,04-14-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XL,B0982ZDB2S,Shipped,1,744,NEW DELHI,DELHI,110032
27979,407-3532327-0609955,04-14-22,Shipped,Amazon,kurta,3XL,B0828PD16L,Shipped,1,744,SALEM,TAMIL NADU,636121
27980,402-5764710-6261956,04-14-22,Shipped,Amazon,kurta,3XL,B07G2CSMX9,Shipped,1,744,KOCHI,KERALA,682507
27981,405-9713872-5117101,04-14-22,Shipped,Amazon,Set,S,B0983FQYML,Shipped,1,471,GAYA,BIHAR,823001
27982,402-1132503-1594703,04-14-22,Shipped,Amazon,kurta,XS,B081XCMYXJ,Shipped,1,353,NEW DELHI,DELHI,110002
27983,171-9972849-5922764,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,3XL,B09K3KMF92,Shipped,1,824,LUCKNOW,UTTAR PRADESH,226012
27984,403-9878364-1245930,04-14-22,Shipped - Returned to Seller,Merchant,kurta,XS,B08KRSK8BX,Shipped,1,399,JAIPUR,RAJASTHAN,302020
27985,407-9751126-5982755,04-14-22,Shipped,Amazon,kurta,L,B081WSCKPQ,Shipped,1,631,BOKARO STEEL CITY,JHARKHAND,827013
27986,403-4118240-8753908,04-14-22,Shipped,Amazon,Western Dress,S,B09SDYQ3WG,Shipped,1,399,BENGALURU,KARNATAKA,560010
27987,403-3939154-5517100,04-14-22,Shipped,Amazon,Set,XXL,B08XQ8MJZG,Shipped,1,399,BENGALURU,KARNATAKA,560049
27988,403-2513288-7143560,04-14-22,Shipped,Amazon,Set,XXL,B0983GKG7G,Shipped,1,725,BENGALURU,KARNATAKA,560049
27989,408-2362742-3729950,04-14-22,Shipped,Amazon,Set,S,B07X3KSDT3,Shipped,1,788,BENGALURU,KARNATAKA,560068
27990,404-9584130-1817105,04-14-22,Shipped,Amazon,kurta,S,B06Y5CCJ89,Shipped,1,824,ORAGADAM INDUSTRIAL AREA,TAMIL NADU,603204
27991,402-6182408-7029936,04-14-22,Cancelled,Amazon,Set,XL,B09QJ52STD,Unshipped,1,696,MOHALI,PUNJAB,160062
27992,407-3332526-4710733,04-14-22,Cancelled,Amazon,kurta,L,B081WSCKPQ,Cancelled,0,357,BOKARO STEEL CITY,JHARKHAND,827013
27993,402-7798704-6091546,04-14-22,Shipped,Amazon,kurta,3XL,B07SZSYNQ9,Shipped,1,969,CHENNAI,TAMIL NADU,602024
27994,408-1896744-6159519,04-14-22,Cancelled,Amazon,Western Dress,XS,B09831XMWL,Cancelled,0,0,REWA,MADHYA PRADESH,486001
27995,171-0108516-7610708,04-14-22,Shipped,Amazon,Set,L,B08XQ8MCKP,Shipped,1,376,BHOPAL,MADHYA PRADESH,462021
27996,406-9579296-9284301,04-14-22,Shipped,Amazon,Top,M,B0986XSXR1,Shipped,1,0,HYDERABAD,TELANGANA,500090
27997,404-6398967-4428350,04-14-22,Shipped,Amazon,kurta,3XL,B09RKBN69K,Shipped,1,788,VARANASI,UTTAR PRADESH,221011
27998,406-4812320-0081920,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,S,B09HMCWNJX,Shipped,1,563,CHENNAI,TAMIL NADU,600077
27999,406-6064683-0622752,04-14-22,Shipped - Delivered to Buyer,Merchant,Top,M,B08N4XBFTB,Shipped,1,521,LUCKNOW,UTTAR PRADESH,226008
28000,406-4201925-5349165,04-14-22,Shipped,Amazon,Top,M,B09TZT28S2,Shipped,1,517,LUCKNOW,UTTAR PRADESH,226008
28001,171-5921977-7056307,04-14-22,Shipped,Amazon,Set,XL,B0894WR7FV,Shipped,1,329,BENGALURU,KARNATAKA,560062
28002,406-9286189-6262720,04-14-22,Cancelled,Merchant,Western Dress,XL,B099NQJZPQ,Null,0,599,Vadakankulam,TAMIL NADU,627116
28003,406-1936340-6277945,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,S,B08HHJPWBS,Shipped,1,1133,AHMEDABAD,Gujarat,380015
28004,407-0105122-9492306,04-14-22,Shipped,Amazon,kurta,XXL,B07R41RZV7,Shipped,1,709,Churu,RAJASTHAN,331001
28005,405-1702467-1997140,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B08N1B7QMP,Shipped,1,458,NEW DELHI,DELHI,110075
28006,408-1017203-0637906,04-14-22,Shipped,Amazon,Top,XL,B08ZJ297YM,Shipped,1,442,AIZAWL,MIZORAM,796005
28007,403-8946207-5489131,04-14-22,Shipped,Amazon,kurta,XXL,B09HMS8F1B,Shipped,1,420,KOZHIKODE,KERALA,673020
28008,406-8071635-5011528,04-14-22,Shipped,Amazon,kurta,L,B081X4S825,Shipped,1,487,COIMBATORE,TAMIL NADU,641037
28009,406-0787766-6837906,04-14-22,Shipped,Amazon,Set,S,B08XQ98B2Q,Shipped,1,517,NOIDA,UTTAR PRADESH,201301
28010,403-9950379-4214706,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B0894YFQ5R,Shipped,1,471,HYDERABAD,TELANGANA,500042
28011,403-2097504-3182762,04-14-22,Shipped,Amazon,Set,XL,B09NDMP4XK,Shipped,1,788,HYDERABAD,TELANGANA,500042
28012,408-3168385-5197136,04-14-22,Shipped,Amazon,Top,3XL,B08MYMV3K7,Shipped,1,696,DIBRUGARH,ASSAM,786001
28013,406-7795346-8969922,04-14-22,Shipped,Amazon,Set,L,B0983CL283,Shipped,1,635,FARIDABAD,HARYANA,121001
28014,407-0002428-7977143,04-14-22,Shipped,Amazon,kurta,XS,B09HMY3YLT,Shipped,1,0,BHOPAL,MADHYA PRADESH,462030
28015,403-7959666-8274754,04-14-22,Shipped,Amazon,Top,L,B08N3XGCRH,Shipped,1,478,MUMBAI,MAHARASHTRA,400093
28016,406-7097203-6420339,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B0983GWPF1,Shipped,1,399,NAGPUR,MAHARASHTRA,440009
28017,404-2633243-6430761,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B09CTF82YW,Shipped,1,360,RANCHI,JHARKHAND,834008
28018,171-9255679-7633938,04-14-22,Shipped,Amazon,Set,XXL,B09QJ38J59,Shipped,1,551,Greater Noida,UTTAR PRADESH,203207
28019,406-8729049-6250732,04-14-22,Shipped,Amazon,Set,L,B07Q2P453R,Shipped,1,1033,KATTANAM,KERALA,690503
28020,406-5050844-9376335,04-14-22,Cancelled,Amazon,kurta,M,B07T1XCJWG,Cancelled,0,1099,THANE,MAHARASHTRA,400601
28021,405-8172799-5701127,04-14-22,Shipped,Amazon,kurta,XL,B08HK5JSM1,Shipped,1,612,TIRUPATI,ANDHRA PRADESH,517502
28022,404-9741336-2122735,04-14-22,Shipped,Amazon,Set,S,B08XNJ19QH,Shipped,1,0,PUNE,MAHARASHTRA,411030
28023,407-1205694-8624335,04-14-22,Cancelled,Merchant,Set,M,B08B3Z2YY3,Null,0,458,MEERUT,UTTAR PRADESH,250001
28024,404-9669848-4208358,04-14-22,Shipped,Amazon,kurta,M,B081WVMMCY,Shipped,1,1112,Greater Noida West,UTTAR PRADESH,201301
28025,405-8386287-2243531,04-14-22,Shipped,Amazon,Set,XS,B09QJ3QY96,Shipped,1,723,SANQUELIM,GOA,403505
28026,405-0966279-7933105,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B09M6TJG5T,Shipped,1,399,SANQUELIM,GOA,403505
28027,405-0966279-7933105,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B09RPCWKJW,Shipped,1,939,SANQUELIM,GOA,403505
28028,403-9668751-8841145,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B07SMNWWG9,Shipped,1,684,CHATRAPATTI,TAMIL NADU,624614
28029,408-6518242-1276361,04-14-22,Shipped,Amazon,Set,L,B08XNDL1DL,Shipped,1,1186,Thane west,MAHARASHTRA,400606
28030,406-0966599-0844304,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B09SDZ4FH9,Shipped,1,599,KALYAN,MAHARASHTRA,421301
28031,405-4579297-2117124,04-14-22,Shipped,Amazon,Set,XS,B094FNM537,Shipped,1,1112,CHAKRADHARPUR,JHARKHAND,833102
28032,406-8584717-2309934,04-14-22,Shipped,Amazon,Top,XL,B092CZP2ZY,Shipped,1,725,PUNE,MAHARASHTRA,411037
28033,406-8584717-2309934,04-14-22,Shipped,Amazon,Top,XL,B098731WQ8,Shipped,1,612,PUNE,MAHARASHTRA,411037
28034,405-7146522-4082712,04-14-22,Shipped,Amazon,kurta,3XL,B08XVNX5LD,Shipped,1,399,KOLKATA,WEST BENGAL,700070
28035,408-7213290-8880348,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B09NQ54RRT,Shipped,1,599,KARIVELLUR,KERALA,670521
28036,405-4830099-5461151,04-14-22,Shipped,Amazon,Top,M,B0986ZWRKD,Shipped,1,399,NAVI MUMBAI,MAHARASHTRA,410210
28037,408-4847573-4633167,04-14-22,Cancelled,Merchant,Set,XS,B09NQ54RRT,Null,0,597,KARIVELLUR,KERALA,670521
28038,405-9308654-1072330,04-14-22,Shipped,Amazon,Top,XL,B09872C4H6,Shipped,1,512,AKOLA,MAHARASHTRA,444001
28039,404-0904061-5368334,04-14-22,Shipped,Amazon,Blouse,Free,B077Z4Z4F7,Shipped,1,0,BENGALURU,KARNATAKA,560064
28040,405-3388683-6417928,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B08YZ1GX7H,Shipped,1,625,ASANSOL,WEST BENGAL,713303
28041,402-8218004-7985128,04-14-22,Shipped,Amazon,Set,XL,B07X2KBK73,Shipped,1,372,GUWAHATI,ASSAM,781008
28042,403-3166700-0174737,04-14-22,Cancelled,Merchant,Set,M,B09NQ4NM75,Null,0,499,THRISSUR,KERALA,680302
28043,171-7377805-6657914,04-14-22,Shipped,Amazon,kurta,S,B081X513P3,Shipped,1,1133,KALYAN,MAHARASHTRA,421301
28044,171-7377805-6657914,04-14-22,Shipped,Amazon,kurta,S,B081X5WHHT,Shipped,1,569,KALYAN,MAHARASHTRA,421301
28045,171-1490549-6864318,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,S,B081X18FL6,Shipped,1,399,KALYAN,MAHARASHTRA,421301
28046,406-7598702-2985907,04-14-22,Shipped,Amazon,Top,3XL,B08N43MK22,Shipped,1,399,AMARKANTAK,MADHYA PRADESH,484886
28047,408-5606289-4722723,04-14-22,Cancelled,Merchant,Set,S,B09NQ47F17,Null,0,299,KASARAGOD,KERALA,671123
28048,171-1332354-0239523,04-14-22,Cancelled,Amazon,Set,L,B08XNDL1DL,Unshipped,1,518,NEW DELHI,DELHI,110067
28049,171-6784934-1801921,04-14-22,Cancelled,Amazon,kurta,M,B08B3VSTFG,Cancelled,0,0,KOLHAPUR,MAHARASHTRA,416503
28050,405-3818599-4058727,04-14-22,Shipped,Amazon,Top,XXL,B092D2ZZ78,Shipped,1,1112,RISHRA,WEST BENGAL,712203
28051,171-9836374-7473916,04-14-22,Shipped,Amazon,Set,M,B08XQ8R6GW,Shipped,1,0,BENGALURU,KARNATAKA,560091
28052,171-9836374-7473916,04-14-22,Shipped,Amazon,Set,M,B08YN44FZJ,Shipped,1,399,BENGALURU,KARNATAKA,560091
28053,403-1426765-9918742,04-14-22,Shipped,Amazon,Set,M,B08B412RJH,Shipped,1,788,GORAKHPUR,UTTAR PRADESH,273016
28054,408-6762310-6536352,04-14-22,Cancelled,Merchant,Set,XS,B09NQ54RRT,Null,0,824,KARIVELLUR,KERALA,670521
28055,404-1374954-4742715,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,S,B0822SHZ5K,Shipped,1,599,RAJKOT,Gujarat,360006
28056,407-6539004-7029942,04-14-22,Cancelled,Merchant,Set,M,B08B3Z2YY3,Null,0,0,MEERUT,UTTAR PRADESH,250001
28057,408-6656580-5720327,04-14-22,Shipped,Amazon,kurta,3XL,B07T1XDM5P,Shipped,1,788,CHENNAI,TAMIL NADU,600001
28058,408-1695986-5498745,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B08YZ3NKT8,Shipped,1,723,Ahmedabad,Gujarat,382424
28059,402-9588363-5147527,04-14-22,Cancelled,Merchant,Western Dress,S,B099NR7612,Null,0,376,PUDUCHERRY,PUDUCHERRY,605013
28060,407-8520967-2776344,04-14-22,Shipped - Returned to Seller,Merchant,kurta,XXL,B07GRRLW2H,Shipped,1,499,JAUNPUR,UTTAR PRADESH,222001
28061,407-7955410-6804312,04-14-22,Cancelled,Merchant,kurta,L,B091Q8JYY5,Null,0,709,PUNE,MAHARASHTRA,411048
28062,407-7955410-6804312,04-14-22,Cancelled,Merchant,Set,L,B0822TBFW3,Null,0,357,PUNE,MAHARASHTRA,411048
28063,407-2482145-3953913,04-14-22,Cancelled,Amazon,kurta,L,B08RP69C9N,Unshipped,1,313,PUNE,MAHARASHTRA,411048
28064,407-2482145-3953913,04-14-22,Cancelled,Amazon,Set,L,B08W9P5TV7,Unshipped,1,750,PUNE,MAHARASHTRA,411048
28065,407-2482145-3953913,04-14-22,Cancelled,Amazon,kurta,L,B099NN72V6,Unshipped,1,352,PUNE,MAHARASHTRA,411048
28066,407-2482145-3953913,04-14-22,Cancelled,Amazon,kurta,L,B08TH9B983,Unshipped,1,563,PUNE,MAHARASHTRA,411048
28067,403-4367011-4684319,04-14-22,Shipped,Amazon,Set,S,B08B3YCLP5,Shipped,1,432,NEW DELHI,DELHI,110094
28068,405-9860575-4148352,04-14-22,Cancelled,Amazon,Ethnic Dress,L,B09832BMFK,Unshipped,1,471,Sanpada sector 1,MAHARASHTRA,400705
28069,405-1195091-2485102,04-14-22,Cancelled,Amazon,kurta,L,B07R5X9WJB,Unshipped,1,599,Sanpada sector 1,MAHARASHTRA,400705
28070,406-1943712-9586704,04-14-22,Shipped,Amazon,kurta,S,B08RP1WNB2,Shipped,1,699,jandiala guru,punjab,143115
28071,406-8354662-9836314,04-14-22,Shipped,Amazon,Set,S,B08B3YCLP5,Shipped,1,442,PUNE,MAHARASHTRA,411045
28072,408-9439667-0217919,04-14-22,Shipped,Amazon,Blouse,Free,B0781K495T,Shipped,1,534,MUMBAI,MAHARASHTRA,400103
28073,405-2240135-8029117,04-14-22,Cancelled,Amazon,Western Dress,XXL,B0982ZS9FG,Unshipped,1,599,THANE,MAHARASHTRA,400607
28074,404-0602401-0141928,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,XXL,B08KRYCC8J,Shipped,1,419,VELLORE,TAMIL NADU,632001
28075,405-8491098-0731548,04-14-22,Shipped,Amazon,kurta,XXL,B07R41RZV7,Shipped,1,807,Pune,MAHARASHTRA,411048
28076,408-1201323-5943541,04-14-22,Shipped,Amazon,Set,L,B08QGK2BYL,Shipped,1,399,FARIDABAD,HARYANA,121001
28077,402-0783576-8969168,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B08ZYQ716N,Shipped,1,442,AGRA,UTTAR PRADESH,282007
28078,171-0296676-2335548,04-14-22,Shipped,Amazon,Set,XS,B08B3YCWK5,Shipped,1,591,FAIZABAD,UTTAR PRADESH,224001
28079,407-5636624-1333150,04-14-22,Shipped,Amazon,Blouse,M,B09KXY66L3,Shipped,1,922,BENGALURU,KARNATAKA,560100
28080,404-0563728-1294719,04-14-22,Shipped,Amazon,kurta,XL,B08RP67NGB,Shipped,1,759,EAST DELHI,DELHI,110051
28081,405-2803704-0857105,04-14-22,Shipped,Amazon,Set,3XL,B09KXV94NJ,Shipped,1,625,Greater Noida West,UTTAR PRADESH,201009
28082,404-5924840-5278755,04-14-22,Shipped,Amazon,kurta,XS,B081XCMYXJ,Shipped,1,363,THRIPPUNITHURA,KERALA,682301
28083,408-6362348-3854715,04-14-22,Shipped,Amazon,kurta,L,B081X4S825,Shipped,1,626,BHUNTAR,HIMACHAL PRADESH,175126
28084,408-3427068-2348300,04-14-22,Shipped,Amazon,Set,L,B07V2NT194,Shipped,1,399,JAIPUR,RAJASTHAN,302001
28085,408-5419676-0254746,04-14-22,Shipped,Amazon,Set,XXL,B08XNGQCGM,Shipped,1,471,CHANDRAPUR,MAHARASHTRA,442401
28086,403-4565474-3808319,04-14-22,Shipped,Amazon,kurta,XS,B082W872VQ,Shipped,1,824,GANDHINAGAR,Gujarat,382041
28087,405-4127666-1483505,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,XXL,B07GRRLW2H,Shipped,1,1112,JAMMALAMADUGU,ANDHRA PRADESH,516434
28088,171-3968478-4068326,04-14-22,Shipped,Amazon,Top,3XL,B08N43MK22,Shipped,1,376,GURUGRAM,HARYANA,122017
28089,403-0363938-6622724,04-14-22,Cancelled,Amazon,kurta,XL,B081X921QM,Unshipped,1,357,PATHANAMTHITTA,KERALA,689547
28090,404-5744803-5601145,04-14-22,Shipped,Amazon,Top,S,B08ZHFVV6F,Shipped,1,518,MUMBAI,MAHARASHTRA,400030
28091,405-2579611-7089158,04-14-22,Shipped,Amazon,kurta,3XL,B0828PD16L,Shipped,1,471,PUNE,MAHARASHTRA,412411
28092,403-9388334-9902726,04-14-22,Cancelled,Amazon,kurta,XL,B081X921QM,Unshipped,1,391,PATHANAMTHITTA,KERALA,689547
28093,407-2203279-5179501,04-14-22,Shipped,Amazon,kurta,M,B09LTZD9DX,Shipped,1,471,MUMBAI,MAHARASHTRA,400074
28094,405-3022838-9688329,04-14-22,Shipped - Returned to Seller,Merchant,Top,XL,B099S8Z87X,Shipped,1,471,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH,231001
28095,403-5833844-1020354,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,M,B09NQ4NM75,Shipped,1,526,NAGPUR,MAHARASHTRA,440036
28096,403-5833844-1020354,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,M,B09M6SF2XW,Shipped,1,279,NAGPUR,MAHARASHTRA,440036
28097,407-9657159-6045944,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B0983FXQQ2,Shipped,1,597,NEW DELHI,DELHI,110062
28098,407-2021885-1820339,04-14-22,Shipped,Amazon,Set,XL,B07S3J1W8X,Shipped,1,1287,NEW DELHI,DELHI,110062
28099,407-1288965-2589107,04-14-22,Shipped,Amazon,Set,XL,B09PN51JWD,Shipped,1,881,NEW DELHI,DELHI,110062
28100,406-9176678-4379538,04-14-22,Shipped,Amazon,kurta,3XL,B07SZSYNQ9,Shipped,1,758,HYDERABAD,TELANGANA,500018
28101,406-7878735-6292327,04-14-22,Shipped,Amazon,kurta,3XL,B082W7Y2KY,Shipped,1,751,HYDERABAD,TELANGANA,500018
28102,406-7878735-6292327,04-14-22,Shipped,Amazon,kurta,3XL,B07R5XKXL4,Shipped,1,376,HYDERABAD,TELANGANA,500018
28103,171-5770906-5794755,04-14-22,Shipped,Amazon,Western Dress,3XL,B098314S8L,Shipped,1,435,MUMBAI,MAHARASHTRA,400010
28104,406-0606233-8533915,04-14-22,Shipped,Amazon,kurta,L,B08RP49CLQ,Shipped,1,442,HYDERABAD,TELANGANA,500019
28105,406-0606233-8533915,04-14-22,Shipped,Amazon,kurta,XL,B085HM8VTK,Shipped,1,744,HYDERABAD,TELANGANA,500019
28106,171-9630228-5226747,04-14-22,Shipped,Amazon,kurta,M,B081WVMMCY,Shipped,1,568,"Paras,akola",MAHARASHTRA,444109
28107,405-8350607-1100321,04-14-22,Shipped,Amazon,kurta,XL,B08XVKMPHJ,Shipped,1,517,VIZIANAGARAM,ANDHRA PRADESH,535002
28108,403-0318823-5730700,04-14-22,Cancelled,Amazon,kurta,XL,B081X921QM,Unshipped,1,399,PATHANAMTHITTA,KERALA,689547
28109,407-2846065-0788346,04-14-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B09RKC7DPC,Shipped,1,399,JABALPUR,MADHYA PRADESH,482002
28110,402-9633187-0173114,04-14-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XXL,B09SDY6ZXQ,Shipped,1,471,MUMBAI,MAHARASHTRA,400074
28111,171-6493866-3685130,04-14-22,Shipped,Amazon,Top,XL,B0986XV4QN,Shipped,1,635,GURUGRAM,HARYANA,122001
28112,407-5770002-4834738,04-14-22,Shipped - Delivered to Buyer,Merchant,Set,M,B08L934H7V,Shipped,1,885,KHARAGPUR,WEST BENGAL,721302
28113,404-0820259-2654753,04-14-22,Shipped,Amazon,Set,M,B09RKF9KV8,Shipped,1,487,NORTH WEST DELHI,DELHI,110089
28114,408-9229125-1551550,04-14-22,Shipped,Amazon,kurta,L,B09SDXTRG1,Shipped,1,548,AGRA,UTTAR PRADESH,282005
28115,408-6251368-1154769,04-14-22,Shipped,Amazon,Set,L,B08XNDL1DL,Shipped,1,801,AGRA,UTTAR PRADESH,282005
28116,407-7710077-5312338,04-14-22,Shipped,Amazon,kurta,M,B01M0LXTZE,Shipped,1,666,VELLORE,TAMIL NADU,632014
